,Buechberg,Crêtelongue,Davos,Ermensee,Gossau,Hasle,Kestenholz,Lamone,Maienfeld,Marthalen,Massongex,Niederbipp,Oberglatt,Oberwichtrach,Poschiavo,Samedan B,Schaffhausen,Sennwald,Soral,Trub,Utzenstorf,Visp,Volketswil,Vétroz,Wila,Wilchingen,Worben,Zürich
1990-01-01,-4.309045,-3.9120462,-5.4892454,-2.8379009,-4.7856927,-4.3563204,-2.961836,-1.8428653,-5.795622,-4.1811967,-1.9110821,-2.95683,-3.8540573,-4.822612,-4.668608,-15.488541,-4.1333942,-6.50559,-0.8655994,-2.4841208,-3.7890263,-6.471472,-3.414067,-1.7604586,-4.590937,-4.7068954,-1.6075736,-3.7310162
1990-01-02,-4.265186,-2.6441793,-6.178814,-3.5550466,-4.4614463,-4.0578957,-3.2557728,-1.6408777,-3.1518395,-3.9118218,-1.104454,-3.1088548,-3.9671767,-3.9608023,-3.0279021,-15.798637,-4.1594257,-4.930483,-0.2694997,0.10127235,-3.4038804,-4.404897,-3.6347065,-1.2555748,-4.7882323,-4.832757,-1.8153005,-3.3837032
1990-01-03,-2.4011192,-2.7821677,-5.5000625,-3.3521314,-4.386344,-5.1878567,-3.5455258,-0.63893056,-4.4653845,-2.0962164,-1.4478937,-3.4523902,-2.5038857,-4.5945983,-3.1557126,-14.218925,-2.3486814,-4.3785977,-0.58261985,-2.5727608,-4.298299,-5.4881167,-3.199675,-1.6186485,-3.4288938,-2.698834,-3.2575536,-2.193433
1990-01-04,-2.0100818,-3.4167712,-5.841912,-2.98211,-3.947699,-5.1624165,-3.1593468,-1.3113143,-5.1664886,-1.8106904,-2.0363932,-3.0386996,-2.3924,-4.922124,-7.030782,-15.983882,-1.8896463,-3.8436878,-1.4302752,-2.9664013,-3.905085,-6.5892816,-2.913324,-1.7091861,-3.0229113,-2.4710574,-2.353839,-2.1087267
1990-01-05,-1.7407457,-3.516416,-6.33758,-1.6728778,-1.0413413,-2.9346988,-1.7659258,-1.7283971,-1.6954094,-1.294136,-2.0465958,-1.6735661,-1.2096025,-3.5138042,-4.1412053,-14.9843,-1.6409054,-2.0253582,-2.170226,-0.099889144,-2.1155775,-5.362631,-1.2380283,-1.3529187,-2.1931376,-2.3474867,-1.3973242,-0.847892
1990-01-06,1.0604618,0.029751118,-7.20581,0.65423036,-0.24531673,-0.33555415,0.2070267,-1.2320528,-0.6604894,1.3076847,-0.043614954,0.3125934,0.9511223,-0.4048294,-2.991891,-8.326308,1.1073574,0.62137705,-1.96701,1.0094967,-0.30583483,-3.9852972,0.8717258,-1.3457197,0.89097035,0.43312564,0.27075908,1.6252787
1990-01-07,0.46818683,0.15385973,-8.524548,0.23042166,-2.3379018,-2.528794,-0.09155363,-1.6978993,-1.9464527,0.83200246,1.0964237,0.049772236,0.5012345,-1.6931763,-5.365774,-16.991034,0.5540515,-0.70517504,0.36113247,-2.48226,-0.50690424,-3.9585257,0.10185783,1.1756415,-0.58726645,0.10844154,0.7741945,0.9174022
1990-01-08,-1.0914907,-3.1449354,-7.4340153,-1.0351181,-3.0054018,-3.168644,-1.6821129,-1.4632685,-4.246451,-0.9847958,-0.8193163,-1.6739651,-0.9775564,-3.389701,-5.1570706,-17.509869,-0.855514,-4.5069604,0.74651814,-2.0124602,-2.6859546,-6.6443715,-1.0031404,-1.3582423,-1.9158875,-1.6363069,-0.872961,-1.0120935
1990-01-09,-2.137005,-3.4290428,-5.8044753,-1.9939339,-3.2631662,-3.3504376,-2.7964995,-0.9421878,-2.797521,-1.9767061,-1.4483222,-2.782639,-2.0670674,-3.4991121,-4.1880736,-15.881542,-1.8464565,-2.068031,0.2539473,-2.101021,-3.778889,-6.3811636,-1.9932386,-1.7322292,-3.3676007,-2.3527205,-2.8181741,-2.0171342
1990-01-10,-3.7409036,-2.7032614,-4.2067623,-3.1662796,-4.7766566,-4.528268,-3.891408,-0.5016582,-7.7443204,-3.429592,-2.1573572,-3.7947762,-3.55015,-4.632028,-4.7124033,-14.607095,-3.583588,-6.0409775,-0.8488202,1.8336201,-4.494051,-4.128291,-3.355518,-1.0302529,-4.481511,-4.311486,-2.8780541,-2.9183235
1990-01-11,-4.1192718,-2.3108425,-4.3355064,-3.4280064,-4.884273,-4.8422885,-3.6274145,-0.2550722,-6.777606,-3.7510128,-1.9297119,-3.520984,-3.8581822,-4.4159913,-4.9967804,-15.603737,-3.9638166,-6.027285,-1.0208561,2.5619853,-4.3853226,-3.5771086,-3.5921166,-0.30661538,-5.0235243,-4.4362864,-2.667963,-3.1812994
1990-01-12,-4.49734,-2.4954543,-3.87249,-3.8054693,-4.3101077,-4.8173485,-3.8714938,0.1414201,-7.710581,-4.0186186,-2.4971619,-3.7874453,-3.7643182,-4.790733,-4.640802,-14.892213,-4.2720838,-6.2424645,-1.4289598,3.2364197,-4.589538,-3.5615942,-3.8466537,-0.34311387,-5.3597746,-5.084572,-2.5446968,-3.13793
1990-01-13,-4.6284595,-3.0505314,-4.647918,-3.0898716,-2.6962876,-3.2715616,-3.6316664,-0.73867464,-2.09317,-4.1701417,-2.1166613,-3.6003382,-4.230277,-4.355411,-3.1612248,-15.386243,-4.402003,-5.3153505,-1.3754382,1.7358067,-4.286768,-4.4375496,-3.0328283,-0.30240235,-4.534974,-5.6784635,-2.2176008,-3.464098
1990-01-14,-4.937967,-2.5094516,-5.4349465,-3.602347,-3.8266308,-4.141846,-3.5501046,-0.47733805,-5.908204,-4.5201,-1.8795148,-3.4735572,-4.3740788,-4.077634,-4.8350296,-15.049641,-4.7686315,-6.0464535,-1.4691107,1.2627627,-4.2875657,-3.992623,-3.7774665,-1.4055896,-5.4390187,-5.6088676,-2.4942539,-3.561578
1990-01-15,-1.6266743,-1.9385499,-5.6591215,-0.38603345,-0.40505415,-1.1251272,-1.9037626,0.41642115,-3.3319473,-1.1528049,0.39586422,-2.0079947,-0.40725425,-1.3704998,-2.474205,-14.71431,-1.6310364,-2.8714066,-0.0043624244,0.32128674,-2.768901,-4.5728216,-0.07578594,-0.42400616,-1.0114202,-2.7594285,-1.3376466,-0.13175398
1990-01-16,2.5826118,1.2472979,0.37201747,2.3266776,3.979916,1.1282896,1.0329374,2.7324011,2.7653313,2.2540243,2.0887122,0.926489,2.5880797,1.235496,1.7054151,-6.23146,2.500092,3.894953,2.5381804,2.152509,0.32959566,-2.2240853,2.9108355,2.9469295,3.989272,1.1265988,1.6115842,2.4303317
1990-01-17,4.466756,0.9130486,-0.124172285,2.09534,4.43911,1.2707262,-0.022964329,2.0454433,1.5186456,4.3712406,1.0878972,-0.12870164,3.270365,1.0487002,-1.2724694,-7.8853836,4.7129397,2.4504356,2.4103065,3.0189662,0.407859,-1.8897393,3.5265439,3.0091252,3.896093,4.041986,0.7520558,3.3405156
1990-01-18,2.6185348,0.08326738,-5.335549,1.3184811,0.95126927,0.09771649,0.8791399,1.2528429,0.6387359,2.7667472,2.3816442,0.9339809,2.0044024,0.67782956,-0.52778894,-9.067926,2.7927437,1.7476349,2.0080638,-1.2699497,0.9951205,-5.2650824,1.8126152,1.0189022,1.402243,2.3176415,1.7843246,2.368744
1990-01-19,-1.4589126,-0.321329,-5.7084846,-1.1008224,-2.8987281,-2.6814501,-1.4856285,0.6920086,-1.3521795,-1.0613595,0.311018,-1.3365375,-1.2035906,-2.393625,-2.2635024,-13.032491,-1.3659575,-0.61572546,0.39343435,-2.4512124,-1.6161686,-4.879544,-1.4112822,0.38173944,-1.9431224,-2.6542675,-1.3251779,-0.69376975
1990-01-20,0.9064566,0.109425314,-2.7828608,0.37604058,1.2431635,-0.41383612,0.13798048,0.35419914,0.10247188,1.0534927,1.0381628,0.21713687,0.7031701,-0.5478462,-0.815593,-8.78554,0.8323833,1.0250928,-0.011013301,2.0249157,-0.1031044,-2.7774208,0.5997639,1.3420823,1.2665181,0.22655636,0.67276376,1.0822902
1990-01-21,2.8453343,1.7658834,-2.0530727,2.9444625,3.963108,1.8613945,0.7609758,4.37289,4.5987587,2.6760688,1.6722591,0.6297414,2.924851,1.6947815,4.3896275,-5.17292,2.921372,5.0303025,0.9253403,3.650672,0.8107664,-0.41605645,3.554075,3.8356712,3.5292413,2.1168635,0.39291728,2.9969444
1990-01-22,0.40143067,1.3394704,-1.4188961,0.80027664,1.6026386,0.5500191,-0.2523446,2.2990718,2.9879465,0.7393578,0.9166685,-0.29109544,0.91280437,0.3654623,0.4472788,-10.075994,0.52795637,0.90189886,0.4981164,3.74302,-0.68267006,-1.3033905,0.8723968,3.5644946,0.028891917,0.20771666,-1.2441545,1.012484
1990-01-23,-0.41783085,1.9779483,-0.112163834,1.0086288,2.21916,0.60742205,-0.5887878,2.326015,2.123553,-0.34200397,1.7588363,-0.75022525,0.4213917,0.20411134,-1.3471481,-8.809404,-0.34182107,-0.58144414,3.287384,3.9761798,-0.48777846,0.13321164,0.7742545,4.7209578,0.27990255,-1.1499563,-1.168615,0.26818198
1990-01-24,5.997775,7.2670217,-1.2462311,6.2312164,5.8739543,5.5530057,5.57503,2.884395,8.440594,6.403444,6.6980577,5.6513014,7.0371704,6.5052505,1.0650452,-1.8967221,5.793605,7.554113,7.3580785,3.77887,6.000376,3.2879677,6.9707904,6.0523443,6.753532,5.6496186,6.316375,7.6598277
1990-01-25,7.6036496,5.7921853,-1.0812255,7.0289693,6.467436,6.1619573,6.7302556,3.241505,9.1323185,7.9459243,7.0224457,6.793083,8.017808,7.238855,0.59823155,-2.9167657,7.567269,9.595972,8.5592575,4.889318,6.6032834,3.2756648,7.594851,6.1269917,7.227426,7.052768,5.213783,8.423131
1990-01-26,5.6130924,4.8092766,-4.1070814,4.5595527,3.106174,3.3611603,4.635507,4.2333345,4.5851307,5.861761,5.2759557,4.773307,5.2746634,4.4897594,1.5573541,-2.722975,5.6487627,5.6941266,6.2763762,0.7091845,4.3006687,2.2313323,4.761475,3.3064325,4.466895,5.278793,4.7594256,5.791345
1990-01-27,4.8572636,3.3495166,-5.8790026,3.0753567,3.9109223,1.4409957,3.360864,2.5296903,5.515179,4.991221,6.231293,3.412778,4.3674865,2.3237903,-1.451034,-10.445315,4.993408,6.759738,5.2075057,-0.24274397,2.994723,1.7842225,3.8887088,3.235577,3.6818173,4.4306674,4.2104297,4.4407034
1990-01-28,2.6473625,4.828289,0.37551376,3.2247992,6.3789926,1.5261621,1.7711141,2.3274658,10.814059,2.5323946,7.5346055,1.7011378,2.1824012,1.9387926,0.82416606,-0.7951647,2.7449882,10.688024,4.2802258,1.5286801,1.5081501,5.53702,3.4018242,5.101033,3.2754378,2.3357127,2.3410015,2.8967564
1990-01-29,2.9547944,2.1202378,-3.3428783,2.0229807,1.2482493,0.6139412,1.3322026,3.7991233,3.8945496,3.1111777,2.840064,1.4369148,2.2658305,0.94598895,2.0272808,-0.44096208,3.031894,2.858093,1.1996409,-1.0844004,1.2900641,-0.20808421,2.0217953,2.6656032,1.7932831,3.039996,1.3772432,2.692513
1990-01-30,3.7984905,3.6153765,-2.083702,3.111289,2.7846334,2.247449,2.9865587,4.8156595,2.3228946,4.0426817,3.5975661,3.0168827,3.7975004,2.6131825,1.8819959,-1.4447727,3.8342316,3.066162,4.2568827,0.9123942,3.1878374,1.1981932,3.4806168,3.5150216,3.1868722,3.334805,3.612613,4.067759
1990-01-31,2.3618445,6.641358,-1.8945667,3.3521507,3.37305,1.8859818,1.3270156,4.2149925,9.8227825,2.4158046,6.4502172,1.1146288,2.217497,2.214428,1.2409242,-5.700989,2.4007728,9.675696,3.2875261,2.461288,2.5784273,5.5921493,3.5907059,6.91851,3.1341653,2.475773,1.4569558,2.6823337
1990-02-01,3.9293354,7.2344394,-2.0627239,4.42455,5.3888073,3.932018,3.2981603,4.895994,8.581207,3.9829748,6.664659,3.1719022,3.8236399,3.9565027,1.4430101,-3.3331316,3.9787996,7.4296837,5.933641,3.6123078,3.6020644,7.3858223,4.9962463,7.6473203,4.5722327,3.599252,4.107559,4.25064
1990-02-02,2.876582,4.6022224,-2.5805347,3.2308657,3.528293,2.6738608,2.6573763,4.7075653,7.0723505,2.925503,5.0748806,2.5322983,2.9060297,2.9276145,1.4521022,-2.8662279,2.8837116,7.490158,5.4650636,2.002285,3.5792792,4.0930967,3.7478921,4.583048,3.3472717,2.1031091,3.688311,3.3068926
1990-02-03,3.733254,5.3034296,-2.253729,5.1312723,5.564665,4.439731,4.8499236,4.143841,9.684691,3.7335083,7.205013,4.8265285,3.9517944,4.457578,-0.43415886,-6.2070494,3.5462098,9.509101,6.1060033,3.4036357,4.7050095,4.260652,5.2531037,5.6564193,5.135068,3.883334,5.52905,4.7783036
1990-02-04,5.003454,4.8629565,-3.1953113,4.6452146,4.7837124,3.5218394,3.6517863,4.3467927,6.432561,5.186157,4.971249,3.6747127,5.2593265,3.6020234,0.21261735,-7.65906,5.091799,7.523823,4.1191063,2.894764,3.6929421,2.712173,5.4436483,4.945473,4.798577,3.9999154,4.133916,5.6005216
1990-02-05,2.4082615,3.8385766,1.6408641,2.7599099,4.306732,2.0944195,1.6344146,3.3840106,6.5907907,2.2662537,3.630296,1.4843081,2.248827,1.7032098,-2.438128,-11.195915,2.606624,6.2103257,2.5877194,3.5354574,2.0932367,1.5396816,3.5823903,5.3682957,2.6385078,1.8985947,1.80133,2.7008965
1990-02-06,0.9972806,5.4859223,2.047686,3.0078099,3.5742705,2.8721905,1.5419832,3.2504218,8.091057,0.81504285,3.2074795,1.3402697,1.0475384,2.0161576,-1.239609,-10.185666,1.1254663,2.8949409,4.9333534,4.8170266,2.5795557,4.4986043,2.975086,7.8471594,1.8144073,1.033015,1.2956729,2.190818
1990-02-07,4.879057,5.8455043,1.0151838,5.969699,7.0249777,5.076072,4.1151347,4.0751357,6.5832596,5.162847,6.098403,3.9447,5.7357416,4.298123,0.76475483,-6.8816657,4.819713,6.090128,8.623764,3.967609,4.0132804,4.503177,7.3739142,7.7496367,7.820255,4.2509236,4.7750854,6.4879885
1990-02-08,8.867579,7.0095963,1.2571176,8.339279,9.515699,6.5656953,7.7956815,4.066346,9.308133,9.065233,6.606344,7.7849913,10.097808,6.736529,3.138349,-1.8750916,8.79994,10.294555,9.549912,5.6715307,7.006032,6.024888,9.924823,7.81233,10.056312,7.3339252,8.965436,10.1446
1990-02-09,3.4125707,5.9289775,-5.4307528,4.4033313,2.8883338,3.145515,3.7757368,7.4001346,5.830794,3.7445083,5.592347,3.8587818,4.0022755,3.730457,3.9559271,-4.8680124,3.443136,5.3433127,4.6940775,1.5211213,3.6996565,3.9533591,4.219015,5.29582,3.2824621,2.5905433,4.686971,4.476847
1990-02-10,1.0859367,3.2941287,-5.4818273,2.1844244,1.8452234,0.89720577,0.95252514,2.725368,5.7485323,1.1692445,4.239211,1.0130255,1.1227571,1.3918135,0.33108255,-9.341906,1.0181485,6.353587,3.0301273,0.76090676,0.80738574,1.7525073,2.175892,2.874837,1.5186858,0.0012390009,1.4071529,1.7457085
1990-02-11,2.9355495,2.3008285,-7.0280027,2.7131557,1.5924045,1.2886245,2.5914547,2.8505871,3.6044905,3.2497468,3.7385006,2.709871,3.0111313,2.1748896,-1.7496549,-7.998855,3.0946026,5.249864,4.004336,-1.1762087,2.395025,-0.10967413,2.5892324,1.1752636,2.1054144,1.5972655,3.586336,3.5363598
1990-02-12,1.8090731,1.1660092,-8.473713,1.9144186,0.9646287,1.220875,1.696944,2.2606175,2.1163564,2.231514,2.842335,1.8260248,2.2848217,2.1975124,-3.1465855,-9.833781,1.7865866,3.9675026,2.9573529,-1.3341037,1.9981388,-1.0762665,1.8398607,-0.023679534,1.3612088,1.4127718,2.9366777,2.8199935
1990-02-13,2.3923008,2.9198375,-7.811571,3.3230436,1.266827,1.6946615,2.0155432,3.323282,0.14410381,2.710449,3.7622607,2.1195984,2.516855,2.9748926,-2.4085934,-7.7688584,2.436487,1.6249206,3.0763435,-0.411619,1.8228018,0.867938,2.521095,2.144511,2.0957127,1.4493539,2.7357771,3.228012
1990-02-14,8.138299,6.675376,-1.6974707,8.597947,6.455063,7.1302,7.4636106,6.8665175,2.5289443,8.275852,7.888393,7.553655,7.69881,7.440908,2.0807645,0.27508557,8.187909,4.7587996,8.476804,4.6477847,7.493628,4.5034976,7.867626,5.8488092,7.3195686,7.707689,7.5429187,8.074143
1990-02-15,6.8886085,8.296978,-2.2586524,7.3832636,5.7269125,6.5494647,6.6945505,11.789275,4.4272466,7.262151,8.971933,6.840384,6.9704833,7.7402534,7.2217393,1.9040395,6.8694887,6.622875,8.197506,4.390803,7.385398,5.931043,6.8211536,6.5712066,6.3289075,6.689749,7.4106812,8.077616
1990-02-16,1.5751339,3.034342,-5.706835,1.5354744,0.69362485,1.572513,1.3791342,6.8898354,1.5615146,1.6806765,4.7332644,1.4669285,1.5921601,2.1010091,2.4780424,-4.5198307,1.5163708,2.2760897,5.4718914,0.8567939,1.2066689,1.5362089,1.4366214,2.3912952,1.0903367,0.5761085,1.7890353,1.8478897
1990-02-17,3.9810386,5.3818774,-2.2027967,4.2370405,3.9419835,5.34012,4.549421,4.669076,4.1506667,4.3236237,7.386857,4.5928426,4.4226727,5.571242,1.6502122,-0.9228679,4.036742,4.996257,7.741539,5.2556586,5.677757,2.7349982,4.2992816,5.6801176,3.7581654,3.2911484,4.2388434,4.8228993
1990-02-18,6.869991,5.4476533,-1.347612,7.1589293,7.937147,7.2156787,6.5351653,4.180393,7.3946905,7.3144455,7.988163,6.4062967,7.2772026,6.6241255,0.8730732,-6.0483403,6.9628158,8.3183775,7.8475747,7.2837777,7.2829995,3.4873781,7.633054,6.958091,6.9379525,6.73135,6.583265,7.544559
1990-02-19,8.569154,6.7090473,0.25578594,8.271147,9.336453,7.1283255,7.609036,5.0048447,9.504904,8.656548,8.069075,7.5635185,8.579588,6.888088,1.734456,-4.892738,8.679158,10.047742,9.180066,7.009466,7.4957185,4.358335,8.9552,7.4871635,8.421461,8.193973,8.307993,8.709313
1990-02-20,8.512629,8.034667,1.78912,8.181164,9.234951,7.2785044,6.338279,6.54743,10.230304,8.642115,7.550001,6.2307854,8.28521,6.669857,3.2386682,-3.551992,8.751116,10.883878,7.0777493,8.023273,7.1816726,7.8656464,8.798677,9.505733,8.098484,8.203578,6.569792,8.614914
1990-02-21,8.435903,8.61111,1.8014671,8.009439,8.976293,7.1554604,6.093336,7.1993647,10.9369755,8.1872015,6.9847302,5.981042,7.9991164,6.842579,4.2219186,-3.7584374,8.581381,10.166718,7.2578864,7.775177,6.9848223,7.2348533,8.555103,9.624107,8.272733,7.4037,5.965809,8.245622
1990-02-22,9.391317,8.930121,1.7996634,7.759342,8.177026,7.2024503,6.7322974,9.173864,10.046142,9.302276,8.503361,6.663878,8.292805,6.9940634,4.89654,-3.7583528,9.722697,10.366254,7.2903357,7.148543,7.293824,6.279434,8.5685425,9.629171,7.8981895,9.74598,8.253266,8.3413315
1990-02-23,7.5457516,8.737904,1.7539476,7.909009,8.757225,7.449962,6.4176254,8.065384,10.806374,7.75381,7.6546006,6.28792,8.005394,7.1605372,4.4909077,-3.532539,7.776812,11.048669,7.2900085,8.794957,7.479506,7.0248556,8.906096,10.118182,7.1109414,7.3466296,6.2561235,8.344786
1990-02-24,7.4763875,8.17253,1.6464721,9.019812,10.026682,8.43137,6.837425,8.091703,12.073999,7.803717,10.111405,6.4179587,8.306294,7.6531353,5.5831704,-3.9677901,7.4620004,11.893545,7.5410767,9.585574,8.078968,7.5232854,9.958378,9.85905,8.816212,7.6189528,6.666474,8.675717
1990-02-25,9.8371,9.354349,1.4365463,10.2959175,11.1055155,9.15907,8.129641,8.357073,12.568752,10.204376,11.966453,8.013718,10.661392,8.90214,4.3398414,-2.8309214,9.905873,13.513807,9.307678,9.4591465,8.021247,7.7161765,11.331401,10.786869,10.82967,8.841003,8.266107,10.90083
1990-02-26,9.337819,10.137044,0.17990555,9.836247,8.854089,9.5725765,8.917577,8.346322,9.606636,9.533506,10.952438,9.016241,9.515672,10.223806,4.169903,0.30049393,9.249006,10.723807,10.013121,7.705082,9.687227,7.7245545,9.691775,10.068873,9.306059,8.835479,9.210165,10.328566
1990-02-27,5.247548,7.8727474,-3.2823088,6.410451,4.6693273,6.306688,5.860426,8.449717,6.3974247,5.6128826,9.626572,5.9971886,5.6119866,7.0970645,3.2828362,-1.0033308,5.0412536,7.009884,8.228311,4.2718673,7.161439,6.150689,5.488446,8.43379,5.2631245,5.6226487,6.78776,6.388963
1990-02-28,4.4158936,5.570563,-5.2257395,5.3485823,3.7348106,4.5266695,4.730177,7.2833424,3.2384062,4.857589,6.689113,4.8482423,4.838841,5.7405753,0.98395175,-2.5671656,4.236709,4.681634,6.019313,2.2818596,4.9072914,3.885606,4.7727165,5.3793616,4.4731474,4.8187137,5.17251,5.7610173
1990-03-01,3.53832,5.4564986,-5.798795,4.090909,2.4365396,2.2636554,4.0258775,9.30207,2.7171047,3.9751704,5.7292094,4.188549,4.1452003,3.3883026,5.2622023,-1.4065858,3.460705,3.8531852,5.3386974,-0.54355836,3.4005215,3.5953991,3.8434174,4.164358,3.3894536,2.8639488,3.7006989,4.9770055
1990-03-02,1.3498043,1.5374806,-9.661278,0.831637,-0.67367345,-0.6312038,0.47685483,5.7133546,-0.20103295,1.6139508,2.4445446,0.6420962,1.0431459,0.7632898,1.318573,-7.001815,1.342769,1.044559,1.8688875,-3.4251285,0.30534086,-0.37817362,0.7279552,0.54506785,0.50489956,0.79746884,1.6575447,1.9333559
1990-03-03,0.5351026,1.3037341,-11.8368225,0.17299598,-1.1136969,-1.2160629,0.21861538,4.929245,0.35237736,0.8136996,1.8352553,0.3595308,0.6739295,-0.2835546,0.19992658,-10.439057,0.6849268,1.0521898,1.8854783,-4.2845454,-0.0020671342,-1.4004631,0.21497512,0.028333204,-0.063316666,-1.1018817,0.1615513,1.0426321
1990-03-04,1.4437809,1.7561008,-7.6359396,0.77700007,0.055319328,0.02918349,0.40416366,3.690809,0.4967495,1.6119505,2.6106584,0.40384185,1.1918358,0.4933419,0.6722429,-11.383523,1.5835595,1.8813909,1.7605399,-1.377383,0.49693263,-0.090437114,1.1355511,1.2421818,0.6407734,0.8461274,0.8595913,1.4359298
1990-03-05,2.9870083,3.9378638,-3.782234,2.482296,2.6081614,1.3989203,1.955862,3.8065908,3.3333156,3.0739625,3.4978619,1.9653333,2.705557,1.9540526,1.0409617,-9.190247,3.219781,4.6652284,2.644456,1.3304325,1.8037457,1.8148984,2.9882002,4.023248,2.4663332,1.6229413,1.7356534,3.0190864
1990-03-06,6.8323336,5.6301394,-2.5828507,5.853543,7.047056,4.08196,4.9521074,4.862939,6.4599333,6.630997,5.1100473,4.944141,6.1412287,4.49195,5.3596106,-5.0758805,6.826314,7.1742525,4.289728,3.9264584,3.926213,3.8531518,6.6318383,5.8206143,7.423092,5.8172865,4.80999,6.5362163
1990-03-07,8.31187,7.5076585,-0.7978901,7.2261243,7.2543945,5.3349934,5.9980183,7.5580144,6.8626804,8.275559,6.031206,5.95986,7.8098803,5.474874,6.334136,-3.4706848,8.656833,8.155066,5.3992724,4.969247,5.7955585,5.2239156,8.1355,7.7911925,7.3770547,6.6683645,5.397767,7.9914722
1990-03-08,7.0490785,8.003156,1.0550224,7.888484,8.980581,7.06647,6.539866,7.285062,9.079302,7.0565834,7.779776,6.386934,7.596475,6.635206,4.08052,-2.582183,7.1286473,9.424445,9.413869,7.0601974,6.317392,7.3553247,8.8597145,9.260639,8.309086,5.9275346,6.684663,7.7040405
1990-03-09,9.819783,8.691221,-0.5420492,10.400264,9.903835,8.636974,9.420705,9.6376095,9.464905,9.804999,8.801524,9.418737,10.021201,8.927568,6.9174495,1.0522913,9.781682,10.447086,9.192194,5.8844523,9.39513,6.763747,10.38777,8.15613,10.278438,8.949756,9.305121,10.325628
1990-03-10,9.661341,10.555079,0.19331563,8.697454,8.426641,7.684572,8.160023,13.573958,9.576891,9.786264,7.4933763,8.232352,9.269885,8.144174,12.781024,2.2541099,9.7656355,9.407361,7.5920143,6.0766463,8.389085,8.641859,9.312393,8.244409,9.252154,8.962149,8.533844,9.848908
1990-03-11,11.00754,10.34032,3.7372918,9.899797,10.212959,8.83766,8.2259245,11.637815,10.884864,10.917822,9.077258,8.104702,10.614852,8.731937,10.789641,-0.1341221,11.282658,11.931087,8.473426,9.463057,8.304316,8.904839,11.017441,10.601599,10.407268,10.068578,8.2763195,10.66943
1990-03-12,11.173254,8.959243,2.689432,10.809707,11.279838,9.581209,9.441105,11.953979,10.560954,11.283441,9.106381,9.370941,11.257445,9.130111,10.159052,1.1005522,11.342319,11.113167,8.71919,9.227678,9.401115,7.884487,11.644037,9.922846,11.364302,10.24382,9.410417,11.261425
1990-03-13,10.545365,10.962382,2.0527067,10.057633,8.951657,9.318114,9.396421,11.743992,10.926358,10.751112,9.674924,9.39987,10.386061,9.581386,10.211407,0.99653196,10.797462,10.565958,9.73328,8.356313,9.308972,9.16033,10.413133,11.131788,8.93748,10.849383,10.26659,10.498403
1990-03-14,8.795664,9.02422,0.92882276,8.622017,7.670023,8.312544,8.792745,11.109537,8.597454,8.857888,9.307501,8.893024,8.620438,8.745815,8.957683,0.70341176,8.660954,8.75146,10.027224,6.1492467,9.388253,6.41279,8.591794,8.3088455,8.53919,8.428461,10.331372,9.26134
1990-03-15,8.873635,10.298499,2.2842398,8.214703,7.033605,7.567849,8.230401,10.681402,9.165551,9.185115,9.587596,8.377475,8.590342,8.130967,6.626585,0.9178084,8.950805,9.606171,9.403481,5.3180404,8.390411,7.4790463,8.017185,9.335438,7.800271,8.577754,9.231281,8.998755
1990-03-16,9.011469,10.294457,1.8506972,9.186188,7.8380747,8.912304,9.113268,9.530329,9.01179,9.487105,8.070956,9.168423,9.401508,9.181601,5.941062,-0.87342775,9.0174885,9.369097,8.741643,7.90497,10.172416,8.185153,9.37861,10.20342,8.444726,9.380261,10.190065,9.914615
1990-03-17,7.2441,10.619898,0.5854011,7.0516605,6.5770855,7.4554896,6.459902,9.929625,10.273467,7.4544263,8.791802,6.409553,7.674001,7.956898,6.294268,-0.9353067,7.3137345,8.73778,8.759685,7.736132,7.1040654,9.435167,7.7868366,10.906995,7.093892,6.8024487,7.446648,7.76881
1990-03-18,8.575787,11.341619,0.45300588,9.538013,8.975134,8.249768,7.6591506,9.532702,12.346731,8.641593,9.32317,7.5598006,8.307002,8.66501,5.5364594,-1.1405536,8.668889,12.4087715,9.743969,7.9114532,8.197725,10.257683,9.89515,11.240403,8.96123,8.465275,8.098321,8.799074
1990-03-19,9.747905,10.221719,0.3834632,9.68483,9.451906,8.176656,7.9155135,10.444858,11.233896,9.744663,8.925704,7.799663,9.676042,8.629469,5.962099,-0.09083453,10.002972,11.583676,9.261343,7.100021,8.208771,8.866957,10.333313,10.268211,9.192301,8.862317,9.012198,9.694433
1990-03-20,7.9017634,8.117047,1.4051847,8.477709,9.478041,7.0992613,7.067498,11.202633,10.201524,7.8746624,9.666769,6.9567623,8.086506,6.7988276,8.734034,0.5606206,7.8618374,10.334677,8.634417,5.831134,6.1313763,6.5785575,8.64894,8.3824415,9.209482,7.2650423,7.1887836,8.051279
1990-03-21,13.066872,11.282018,4.070311,12.931565,13.750216,11.637401,12.028994,13.539767,13.592947,13.158912,13.121635,11.949722,13.920915,11.695479,10.366028,4.042912,13.057038,14.451489,12.477339,11.287769,11.229434,10.412654,14.09491,11.110135,14.236,11.353929,12.2953825,14.02335
1990-03-22,15.402373,13.967021,4.9637647,14.611001,15.4563265,12.747759,12.865673,13.911391,16.066776,15.456248,15.292468,12.8427,15.26697,12.993432,11.664938,3.5006027,15.449254,16.73925,14.637268,13.230443,12.030832,13.408534,15.458126,14.590992,16.188366,13.923109,13.4314165,15.471866
